date,category,rank,asin,title,price,rating,review_count
2026-08-20,Vests,5,B08BG3Z83R,"DAMENSCH Neo-Skin Round Neck Anti-Bacterial Bamboo Vest | Sustainable Bamboo Fabric, Luxuriously Soft, Naturally Anti-Bacterial, Advanced Moisture Control Fabric, Contoured Neckline",₹419.00,4.1 out of 5 stars,"2,185"
2026-08-20,Vests,6,B0BHXHK3Q4,"DAMENSCH Anti-Bacterial Anti Odour Soft Cotton Vest | Buttery-Soft, Premium Cotton, Retains Shape Upto 2 Years, Anti-Bacterial, Odour-Cancelling Fabric, No-Peep Neckline",₹290.00,4.1 out of 5 stars,"2,746"
2026-08-20,Vests,7,B07W146W44,Lux Cozi Men's 100% Soft Cotton Vest Pack of 5 | Solid White Sleeveless Banyan for Men | Round Neck Vest | Breathable Lightweight Cotton Innerwear | Comfortable Regular Fit Undershirt for Daily Wear,₹570.00,4.3 out of 5 stars,836
2026-08-20,Vests,8,B072NBTTZS,"Lux Cozi Men's Half Sleeve Vest Pack of 3 | Cotton Round Neck Vest for Men | White Cotton Banyan | Soft, Breathable & Lightweight Men's Innerwear",₹419.00,4.2 out of 5 stars,"4,452"
2026-08-20,Vests,9,B071GYQ6ST,Lux Cozi Men's 100% Cotton Sleeveless Round Neck Regular Fit Vest | Baniyan for Men | Vest for Men Pack of 3,₹379.00,4.0 out of 5 stars,"5,396"
2026-08-20,Vests,10,B0F9L7F3PQ,"XYXX Men's Cotton Square Neck Seamless Vest | Invisible Vest for Man, Seamless Inner for Men",₹549.00,3.9 out of 5 stars,243
2026-08-20,Vests,11,B00W04O370,Jockey 8817 Men Super Combed Cotton Round Neck Half Sleeved Vest_(Pack of 2) Regular Fit,₹599.00,4.3 out of 5 stars,"2,890"
2026-08-20,Vests,12,B07D77699F,"Dixcy Scott Originals Classic Ribbed Vest |100% Combed Cotton | Rib 2x2 Men's Vest | No-Peep Neckline | Breathable, Sweat Absorbent Vest for Men | Cut Away Back Arm Hole | Innerwear for Man |Pack of 2",₹284.00,4.1 out of 5 stars,"10,750"
2026-08-20,Vests,13,B00W04PH48,Jockey 8823 Men Super Combed Cotton Rib Round Neck Sleeveless Vest with StayFresh Properties_(Pack of 2) Regular Fit,₹509.00,4.3 out of 5 stars,"2,135"
2026-08-20,Vests,14,B07S28JYQZ,U.S. Polo ASSN. Men's I661 Round Neck Cotton Jersey Vest - Pack of 3,₹599.00,4.2 out of 5 stars,"2,796"
2026-08-20,Vests,15,B0DZP3D8CD,Amul Comfy Men’s Vest | 100% Cotton Single Jersey Fabric | U Neck Sleeveless Innerwear | Ultra Soft Hand Feel | Seamless Body | Superior Comfort Color May Vary (Pack of 6),₹330.00,4.1 out of 5 stars,368
2026-08-20,Vests,16,B00W04QF4E,Jockey 9922 Men Super Combed Cotton Rib Round Neck with Racerback Gym Vest Regular Fit,₹339.00,4.2 out of 5 stars,"10,043"
2026-08-20,Vests,17,B0C5CVGNHY,"XYXX Men's 100% Cotton Ribbed Regular Fit Solid Square Neck Vest | Anti Bacterial Finish, Racer Back Baniyan for Man, Tag Free Comfort Man's Inner",₹589.00,4.0 out of 5 stars,631
2026-08-20,Vests,18,B01N4TUR8N,"Rupa Jon Sleeveless Vest for Men, 100% Cotton Material, Round Neck, Pack of 5 Standard",₹315.00,4.1 out of 5 stars,"20,625"
2026-08-20,Vests,19,B0BG5S5MX2,Lux Cozi Men's Cotton Vest Pack of 3 | Sleeveless Gym Vest for Men | Soft Breathable Cotton Innerwear | Round Neck Regular Fit Undershirt | Men's Baniyan | Color May Vary,₹403.00,3.9 out of 5 stars,"6,375"
2026-08-20,Vests,20,B07VLYCZVD,"Dixcy Scott Originals Clasz Vest | 100% Combed Cotton | Men's Vest | No-Peep Neckline | Breathable, Sweat Absorbent Vest for Men | Cut Away Back Arm Hole | Innerwear for Man | Pack of 3 Regular Fit",₹299.00,4.0 out of 5 stars,"7,159"
2026-08-20,Vests,21,B0DBZ3Z9JC,"Lux Cozi 100% Cotton Men Sleeveless Round Neck Vest - Modern White Baniyan for Men, Pack of 3",₹305.00,4.2 out of 5 stars,993
2026-08-20,Vests,22,B01MRTMNXT,"VIP Men's Cotton Vest – Soft & Breathable Half Sleeve Innerwear for Everyday Comfort | Sweat-Absorbing, Quick-Dry | Regular Fit, Label-Free Design for Superior Ease & Durability. Pack of 5",₹614.00,4.0 out of 5 stars,"11,054"
2026-08-20,Vests,23,B0BRCZM36T,"HEELIUM Bamboo Gym Vests for Men, Odour Free, Super Soft & Comfortable",₹599.00,4.0 out of 5 stars,835
2026-08-20,Vests,24,B09PL3NW1B,VIP Supreme Men's Cotton Regular Fit Vest (Pack Of 3),₹363.00,4.0 out of 5 stars,"4,096"
2026-08-20,Vests,25,B09MF8HPMZ,"HEELIUM Bamboo Vest for Men, Super Soft, Odour Free, Comfort Fit Innerwear Vest",₹899.00,4.1 out of 5 stars,542
2026-08-20,Vests,26,B00W04OHLC,Jockey Men Undershirt,₹458.00,4.3 out of 5 stars,"2,281"
2026-08-20,Vests,27,B00W04OG54,Jockey 8820 Men's Super Combed Cotton Round Neck Slim Fit Sleeveless Vest with Extended Length for Easy Tuck (Pack of 2),₹450.00,4.3 out of 5 stars,"1,384"
2026-08-20,Vests,28,B0GWF1C8FF,JUGULAR Tank Tops Sleeveless T-Shirt for Men Gym Wear Vest Solid Stylish Round Neck Running for Sports Workout Fitness & Casual or Beach Wear,₹216.00,3.9 out of 5 stars,230
2026-08-20,Vests,29,B01N6WM2KD,"Rupa Frontline Sleeveless Round Neck Vest for Men, 100% Cotton Material, Regular Fit, Pack of 3",₹339.00,4.1 out of 5 stars,"4,080"
2026-08-20,Vests,30,B07MQ11SMH,Jockey MC06 Men Super Combed Cotton Half Sleeved Inner T-Shirt Regular Fit,₹379.00,4.0 out of 5 stars,"3,046"
2026-08-20,Vests,51,B0DMG4SZ6B,SANE ORIGINALS Gym Sandos for Men || Sando Tank Top || Combo Pack of 2,₹269.00,4.0 out of 5 stars,103
2026-08-20,Vests,52,B07X55T86Z,Levi's 013 Classic Vest for Men | 100% Rib Cotton | Breathable Fabric | Round Neck Sleeveless Men's Vest | Soft & Durable | Freedom of Movement | Tagless & Zero Irritation Comfort | Pack of 1,₹259.00,4.2 out of 5 stars,843
2026-08-20,Vests,53,B0FBLK5CW6,"FirstFit Cotton Slimming Tummy Tucker Vest, Underwear Shapewear Slim Body Shaper for Men",₹499.00,4.4 out of 5 stars,200
2026-08-20,Vests,54,B0CDCT8Y2X,Poomex® Men's Cotton Vest (Pack of 3),₹398.00,4.5 out of 5 stars,210
2026-08-20,Vests,55,B0FH24R69W,WINRKERY Men's Compression Vest Gynecomastia Shirt Tummy Control Tank Top Undershirt Seamless Shapewear Instant Slimming,₹364.00,4.0 out of 5 stars,54
2026-08-20,Vests,56,B0FQJMNFVM,Amul Comfy Boy's Vest | 100% Cotton Single Jersey Fabric | U Neck Sleeveless Innerwear | Soft Hand Feel Comfort Fit | Seamless Body | Superior Daily Comfort | Color May Vary (Pack of 5),₹274.00,4.2 out of 5 stars,21
2026-08-20,Vests,57,B0DH3H21QG,LUX VENUS Men’s Vest - 100% Cotton Premium Baniyan (Color May Vary),₹259.00,4.0 out of 5 stars,259
2026-08-20,Vests,58,B0F26R27HL,FF Slim Fit Tummy Tucker Vest for Men Gynecomastia Compression Shirts Belly Slimmer for Men Shapewear Stretchable Undershirt Vest – Pack of 2 – Black & White,₹799.00,4.1 out of 5 stars,161
2026-08-20,Vests,60,B07MFYLZ2B,Lux Cozi Men's Cotton Solid Regular Fit Vest (Pack of 2),₹229.00,4.2 out of 5 stars,295
2026-08-20,Vests,61,B01LX7WHUI,"Van Heusen Men Regular Fit Vest 100% Combed Cotton Pack of 1 - Anti Bacterial, Quick Dry, Label Free",₹369.00,4.0 out of 5 stars,643
2026-08-20,Vests,62,B0CXDV4DN8,"Designer Men Vest Versatile Cotton Sando/Baniyan/Ganji for Boys - Perfect for Gym Workouts, Vacations, and Beaches",₹676.00,3.9 out of 5 stars,945
2026-08-20,Vests,63,B0F8JJPGML,"LISEJE Mens Slimming Body Shaper Vest, Gynecomastia Compression Shirts, Tummy Control Undershirts",₹344.00,4.0 out of 5 stars,122
2026-08-20,Vests,64,B07MGXTSS2,"RUPA Frontline Half Sleeves Round Neck Vest for Men, 100% Cotton Material, Regular Fit, Pack of 3",₹405.00,4.2 out of 5 stars,"1,406"
2026-08-20,Vests,66,B09YRTD1MF,"XYXX Men's 100% Combed Cotton Ribbed Regular Fit Solid Round Neck Vest | Anti Bacterial Finish, Racer Back Baniyan for Man, Tag Free Comfort Man's Inner (Pack of 3)",₹929.00,3.9 out of 5 stars,698
2026-08-20,Vests,67,B0GVBN2FCL,"Rockwell Men’s Premium Cotton Vest – Sleeveless Gym Undershirt | Breathable, Stretchable & Skin-Friendly Innerwear for Everyday Comfort | 002",₹299.00,4.0 out of 5 stars,173
2026-08-20,Vests,68,B0GTW6V1DX,Three Times 5 Men’s Cotton Athletic Ribbed Vest | Sleeveless Gym Tank Top | Slim Fit Essential Innerwear,₹399.00,4.5 out of 5 stars,17
2026-08-20,Vests,69,B00JZM2SZE,"Rupa Frontline Half Sleeves Round Neck Vest for Men, 100% Cotton Material, Regular Fit, Pack of 2",₹269.00,4.0 out of 5 stars,"2,957"
2026-08-20,Vests,70,B08V99R94H,"DAMENSCH Neo-Skin Bamboo Blend, Round Neck, Anti-Bacterial, Thermoregulating, Shape Retaining Baniyan for Man, Soft and Sustainable Vest",₹899.00,4.2 out of 5 stars,"2,430"
2026-08-20,Vests,71,B0H2WH2PVF,"Rockwell Men’s Premium Cotton Vest – Sleeveless Gym Undershirt | Breathable, Stretchable & Skin-Friendly Innerwear for Everyday Comfort | 391",₹349.00,3.5 out of 5 stars,5
2026-08-20,Vests,72,B0DR5HSWD1,THE BLAZZE Vest for Men Sleeveless Tshirt for Men Breathable for Men Gym Vest for Men Lightweight Gym Men Vest Sleeveless T Shirts for Men Comfortable Gym Wear for Men Vests for Men L2596,₹283.00,3.8 out of 5 stars,65
2026-08-20,Vests,73,B0GKQ9L21X,"XYXX Men's Cotton Vest, Regular Fit, Solid, Pack of 5, Polar White","₹1,049.00",1.0 out of 5 stars,1
2026-08-20,Vests,74,B08SS242M2,Dollar Bigboss Men Vest,₹298.00,4.1 out of 5 stars,168
2026-08-20,Vests,75,B09YRSSP8Z,"XYXX Men's 100% Combed Cotton Ribbed Regular Fit Solid Round Neck Vest | Anti Bacterial Finish, Racer Back Baniyan for Man, Tag Free Comfort Man's Inner (Pack of 2)",₹629.00,4.0 out of 5 stars,971
2026-08-20,Vests,76,B01MR43KX7,Dollar Bigboss Men Vest,₹537.00,4.2 out of 5 stars,938
2026-08-20,Vests,77,B08XNRNSPP,"JUARI BE A GENTLEMAN Men's Cotton Regular Fit, Sleeveless, Stringer Y Back Tank Tops Look",₹652.00,3.9 out of 5 stars,"2,524"
2026-08-20,Vests,78,B01N39RFK0,"Rupa Jon Sleeveless Vest for Men, 100% Cotton Material, Round Neck, Pack of 3",₹220.00,4.0 out of 5 stars,"16,215"
2026-08-20,Vests,79,B0CYSS3521,"Pepe Jeans Men's Solid 100% Cotton Regular Fit Gym Vest | Soft Breathable Athleisure Tank Top for Gym, Workout & Daily Innerwear Use | Round Neck | Sleeveless | Comfortable Everyday Casual Wear",₹349.00,4.0 out of 5 stars,77
2026-08-20,Vests,80,B07RQTZ7RH,VIP Men Regular Fit Vest,₹549.00,4.2 out of 5 stars,"3,664"
2026-08-20,Briefs,1,B014213DS8,Jockey 8037 Men Super Combed Cotton Solid Brief with Ultrasoft Waistband_(Pack of 2),₹398.00,4.3 out of 5 stars,"14,888"
2026-08-20,Briefs,2,B0CJFQWSYZ,Jockey 8009 Men Super Combed Cotton Solid Long Trunk Boxer Brief(Pack of 3),₹820.00,4.2 out of 5 stars,"4,174"
2026-08-20,Briefs,3,B07X63HHPH,Levi's 010 Classic Boxer Briefs for Men | 100% Pure Cotton | Breathable | Branded Inner Elastic | Anti-Roll Waistband | Supportive Gusset | Functional Fly | No Ride-Up Long Length Fit | Pack of 2,₹440.00,4.1 out of 5 stars,"12,553"
2026-08-20,Briefs,4,B07X63BBKZ,Levi's 009 Neo Brief for Men | 100% Pure Cotton | Solid Men's Underwear | Breathable | Branded Outer Elastic Anti-Roll Waistband | Extra Supportive Gusset | Dual Layer 3D Pouch | Tagless | Pack of 2,₹325.00,3.9 out of 5 stars,"26,858"
2026-08-20,Briefs,5,B09MFLHSVJ,Jockey 8035 Men Super Combed Cotton Solid Brief with Ultrasoft Concealed Waistband_(Pack of 3),₹499.00,4.3 out of 5 stars,"15,586"
2026-08-20,Briefs,6,B071964C24,Jockey IC27 Men's Tactel Microfiber Elastane Stretch Solid Brief with Moisture Move Treatment,₹449.00,4.5 out of 5 stars,"8,443"
2026-08-20,Briefs,7,B0BSHGZX89,"Boldfit Gym Supporter for Men Sports Underwear for Workout in Gym Stretchable Cotton Supporter for Gym Workout Quick Dry, Moisture Wicking Supporter for Cricket, Gym, Running Black",₹332.10,4.0 out of 5 stars,"3,205"
2026-08-20,Briefs,8,B0H1MLXYXV,SWAGR 5 Pack Men's Super Combed Cotton Underwear Briefs | Classic TruComfort Fit | Powered by ZincShield Anti-Bacterial Tech | Aerflo Breathability | 4-Way FlexStretch | SOXCO Style SG03,₹497.17,4.2 out of 5 stars,150
2026-08-20,Briefs,9,B073WCC5YL,Van Heusen Men’s Cotton Boxer Briefs Pack of 2 | Long Trunk | No ride-up | Super Combed Cotton for softness | Open Front Fly | Moisture‑Wicking | Sweat Absorbant | All‑Day Fresh Technology | Long Lasting Colors |Soft Plush Waistband | Label‑Free Comfort | style 10032,₹487.00,4.1 out of 5 stars,"17,550"
2026-08-20,Briefs,10,B0CJFTNNCJ,Jockey 8008 Men Super Combed Cotton Solid Long Trunk Boxer Brief(Pack of 3),₹799.00,4.2 out of 5 stars,"2,083"
2026-08-20,Briefs,11,B073WBTLT9,Van Heusen Men’s Cotton Briefs | 100% Cotton | Anti-Bacterial | Sweat Absorbant | Moisture-Wicking | Breathable Combed Cotton for extra comfort | Soft Waistband | Soft Touch | Style 10003,₹584.00,4.1 out of 5 stars,"10,476"
2026-08-20,Briefs,12,B07X561SPF,Levi's 001 Classic Boxer Brief for Men | 100% Pure Cotton | Solid | Mid-Rise Men's Underwear | Anti-Roll Waistband | Durable Comfort with Extra Supportive Gusset | Functional Fly | Pack of 2,₹434.00,3.9 out of 5 stars,"5,085"
2026-08-20,Briefs,13,B0BC93R4KC,Jockey US52 Men's Super Combed Cotton Printed Brief with Ultrasoft Waistband,₹529.00,4.2 out of 5 stars,"3,125"
2026-08-20,Briefs,14,B0BDDQTG1D,Levi's 009 Neo Brief for Men | 100% Pure Cotton | Solid Men's Underwear | Breathable | Branded Outer Elastic Anti-Roll Waistband | Extra Supportive Gusset | Dual Layer 3D Pouch | Tagless | Pack of 5,₹786.00,4.0 out of 5 stars,330
2026-08-20,Briefs,15,B09JGHS1WR,U.S. Polo ASSN. Mens Elasticized Waist Pure Cotton I006 Briefs - Pack of 3,₹657.00,4.1 out of 5 stars,"1,078"
2026-08-20,Briefs,16,B0F5QF8NY5,Jockey 8037 Men Super Combed Cotton Solid Brief with Ultrasoft Waistband_(Pack of 3),₹579.00,4.3 out of 5 stars,277
2026-08-20,Briefs,17,B00WFU4V1W,Jockey 8037 Men Super Combed Cotton Solid Brief with Ultrasoft Waistband,₹199.00,4.2 out of 5 stars,"30,362"
2026-08-20,Briefs,18,B01420KN9G,Jockey Men Boxer Briefs,₹550.00,4.2 out of 5 stars,"13,364"
2026-08-20,Briefs,19,B073WB2KHG,Van Heusen Men’s Cotton Briefs Pack of 3| Ribbed Cotton | Anti-Bacterial | Stay fresh | Sweat Absorbant | Moisture-Wicking | Long Lasting Colors |Breathable Combed Cotton for extra comfort | Soft Waistband | Soft Touch | Style 10004,₹765.00,4.2 out of 5 stars,"13,164"
2026-08-20,Briefs,20,B01ENC4MVI,Jockey 8035 Men Super Combed Cotton Solid Brief with Ultrasoft Concealed Waistband_(Pack of 2),₹358.00,4.3 out of 5 stars,"5,244"
2026-08-20,Briefs,21,B07WZV2Q3W,Levi's 011 Comfort Brief for Men | 100% Pure Cotton | Breathable | Durable | Anti-Roll Waistband | Extra Supportive Gusset | Dual Layer 3D Pouch | Tagless & Zero Irritation Comfort | Pack of 3,₹414.00,3.9 out of 5 stars,"9,175"
2026-08-20,Briefs,22,B0CNP7SF4M,Jockey FP22 Men Super Combed Cotton Elastane Stretch Printed Brief with Ultrasoft Waistband_(Prints May Vary),₹339.00,4.3 out of 5 stars,522
2026-08-20,Briefs,23,B0B2NWMFH4,Jockey NY15 Men Super Combed Cotton Elastane Stretch Solid Brief with Ultrasoft Waistband,₹299.00,4.3 out of 5 stars,"1,303"
2026-08-20,Briefs,24,B09SL3JCB6,Dollar Bigboss Men Cotton Brief,₹358.00,4.2 out of 5 stars,473
2026-08-20,Briefs,25,B0BDDMRF2T,Levi's 009 Neo Brief for Men | 100% Pure Cotton | Solid Men's Underwear | Breathable | Branded Outer Elastic Anti-Roll Waistband | Extra Supportive Gusset | Dual Layer 3D Pouch | Tagless | Pack of 3,₹426.00,3.9 out of 5 stars,311
2026-08-20,Briefs,26,B01H5FX64O,Jockey IC24 Men Tencel Micro Modal Cotton Elastane Stretch Solid Brief with Natural StayFresh Properties,₹399.00,4.3 out of 5 stars,"3,144"
2026-08-20,Briefs,27,B01ENCE8QW,Jockey US14 Men Super Combed Cotton Solid Brief with Ultrasoft Waistband_(Colors & Prints May Vary),₹219.00,4.2 out of 5 stars,"5,591"
2026-08-20,Briefs,28,B09PL6BYHP,"VIP Frenchie Plus Men’s Cotton Briefs (Pack of 3) – Ultra-Soft, Breathable Underwear with Stretch Waistband & All-Day Comfort Fit",₹329.00,4.2 out of 5 stars,"3,152"
2026-08-20,Briefs,29,B0B5F4QWWN,XYXX Men's Aero Super Combed Cotton Regular Fit Solid Antibacterial Briefs with No Marks Waistband (Pack of 2),₹399.00,3.9 out of 5 stars,"1,498"
2026-08-20,Briefs,30,B071KKQR7K,Lux Cozi Men Briefs,₹369.00,4.1 out of 5 stars,"1,862"
2026-08-20,Briefs,51,B01CP5VXI0,Jockey IC31 Men's Supima Cotton Elastane Stretch Solid Brief with Ultrasoft Waistband,₹449.00,4.3 out of 5 stars,"1,285"
2026-08-20,Briefs,52,B078ZY2ZGL,Jockey 1017 Men Super Combed Cotton Solid Long Trunk Boxer Brief,₹590.00,4.2 out of 5 stars,"4,652"
2026-08-20,Briefs,53,B0B5F6FBL6,XYXX Men's Traq Super Combed Cotton Regular Fit Solid Antibacterial Briefs with No Marks Waistband (Pack of 2),₹399.00,4.2 out of 5 stars,683
2026-08-20,Briefs,54,B0BFJX5F8C,"DAMENSCH Men's Regular Fit Solid Cotton Briefs for Men Pack of 3 | Combed Cotton, Stretchy Fabric, Anti-Bacterial and Microfibre Waistband",₹279.00,4.0 out of 5 stars,261
2026-08-20,Briefs,55,B01ENC2KF8,Jockey 8035 Men Super Combed Cotton Solid Brief with Ultrasoft Concealed Waistband,₹199.00,4.2 out of 5 stars,943
2026-08-20,Briefs,56,B09MFMJNG3,Jockey 1011 Men's Super Combed Cotton Solid Brief with Stay Fresh Properties,₹229.00,4.2 out of 5 stars,"2,150"
2026-08-20,Briefs,57,B09P77VXHJ,VIP Frenchie Plus Mens Cotton Brief (Pack of 6) Color May Vary,₹650.00,4.3 out of 5 stars,"1,105"
2026-08-20,Briefs,58,B09MFP2948,Jockey 1010 Men Super Combed Cotton Solid Brief with Stay Fresh Treatment_(Pack of 2),₹438.00,4.1 out of 5 stars,983
2026-08-20,Briefs,59,B077H3VWDG,U.S. Polo ASSN. Men's I006 Elasticized Waist Pure Cotton Underwear Briefs - Pack of 2,₹404.00,4.0 out of 5 stars,"1,978"
2026-08-20,Briefs,60,B0CVS7518R,DAMENSCH Men Briefs,₹449.00,4.1 out of 5 stars,194
2026-08-20,Briefs,61,B08YXDZZB3,Dollar Bigboss Men Brief,₹329.00,4.1 out of 5 stars,686
2026-08-20,Briefs,62,B0CBCK6ZQW,Frenchie VIP Plus Colour 100% Combed Cotton Brief Combo Set for Mens with Soft Concealed Waistband,₹298.00,4.1 out of 5 stars,528
2026-08-20,Briefs,63,B0BTDNN83W,"Jockey MC09 Men Super Combed Cotton Printed Brief with Ultrasoft Waistband_(Pack of 2, Prints May Vary)",₹479.00,4.3 out of 5 stars,718
2026-08-20,Briefs,64,B0721XWTL4,Lux Cozi Men Briefs,₹580.00,4.2 out of 5 stars,998
2026-08-20,Briefs,65,B0CR5S6BD7,MAML Men’s Ultra Thin Ice Silk Briefs Underwear for Men,₹539.00,3.8 out of 5 stars,498
2026-08-20,Briefs,66,B07HL66LTH,XYXX Men's Dualist Micromodal Regular Fit Colorblock Antimicrobial Briefs with No Marks Waistband (Pack of 2),₹550.00,4.1 out of 5 stars,"5,387"
2026-08-20,Briefs,67,B091KTVCQB,Van Heusen Men Boxer Briefs,₹253.00,4.2 out of 5 stars,215
2026-08-20,Briefs,68,B0GYSPVDS6,XYXX Solid Tactel Trunk for Men,₹499.00,4.2 out of 5 stars,249
2026-08-20,Briefs,69,B07KSKZBR2,Frenchie Men's Plain Brief (Pack of 3),₹299.00,4.2 out of 5 stars,437
2026-08-20,Briefs,70,B073WB72VR,"Van Heusen Men 100% Cotton Brief - Pack of 3 - Anti Bacterial, Colour Fresh, Moisture Wicking",₹500.00,4.0 out of 5 stars,"4,441"
2026-08-20,Briefs,71,B0CNH4H7QB,"DAMENSCH Men's Regular Fit Printed Cotton Briefs | Combed Cotton, Stretchy Fabric, Anti-Bacterial and Microfibre Waistband",₹289.00,4.4 out of 5 stars,774
2026-08-20,Briefs,72,B08RHLH218,DAMENSCH Deo-Cotton Solid Underwear for Men Combo Breathable Inner Cotton Briefs Pack No-Marks Waistband Moisture Wicking,₹729.00,4.4 out of 5 stars,"1,406"
2026-08-20,Briefs,73,B0D37XW7JD,U.S. Polo ASSN. Mens OEB08 Pure Cotton Antibacterial Underwear Briefs - Pack of 2,₹467.00,4.3 out of 5 stars,187
2026-08-20,Briefs,75,B0H2QL31QB,Ethika Men's Extra Thin Elastic Underwear Long Comfortable Ice Silk Breathable Comfort Brief-Boxer-Trunks Imported Material Multicolour,₹499.00,4.8 out of 5 stars,"1,376"
2026-08-20,Briefs,76,B0FDWYVXWT,Boldfit Briefs for Man Cotton Underwear for Men Breathable Anti Roll Waistband,₹507.57,4.4 out of 5 stars,102
2026-08-20,Briefs,77,B0F53Z6JSH,Jockey IC27 Men Tactel Microfiber Elastane Stretch Solid Brief with Moisture Move Properties_(Pack of 2),"₹1,049.00",4.4 out of 5 stars,146
2026-08-20,Briefs,78,B078ZXS1DV,Jockey 1017 Men Super Combed Cotton Solid Long Trunk Boxer Brief,₹299.00,4.0 out of 5 stars,"1,320"
2026-08-20,Briefs,79,B07KPL6ZFP,Jockey IC29 Men Tactel Microfiber Elastane Stretch Printed Brief,₹679.00,4.4 out of 5 stars,"1,437"
2026-08-20,Briefs,80,B073WC55S2,Van Heusen Men’s Cotton Boxer Briefs Pack of 3 | Long Trunk | No ride-up | Inner Elastic for superior comfort | Open front fly | Super Combed Cotton for softness | Moisture‑Wicking | Sweat Absorbant | All‑Day Fresh Technology | Long Lasting Colors |Soft Plush Waistband | Label‑Free Comfort | style 10031,₹851.00,4.1 out of 5 stars,"12,434"
2026-08-20,Shorts,1,B0DRFN3SBV,Lymio Men Shorts || Cotton Short for Men || with Pocket Style (Shorts-09-12),₹599.00,3.8 out of 5 stars,"1,582"
2026-08-20,Shorts,2,B00W05EFZ4,Jockey 9426 Men's Super Combed Cotton Rich Regular Fit Solid Shorts with Side Pockets,₹799.00,4.3 out of 5 stars,"9,695"
2026-08-20,Shorts,3,B08ZKST7N5,0-DEGREE Men's Regular Fit Shorts with Zip Pocket,₹275.00,3.8 out of 5 stars,"5,805"
2026-08-20,Shorts,4,B0FRTRNJHS,RynoGear Men's Shorts || Cotton Casual Shorts for Man || Shorts Pant for Men,₹548.00,4.0 out of 5 stars,594
